org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review
ENJOY-[appreciate],enjoy,0.0,0,0,0,92,ENJOY-appreciate,192,720.0,29.97,3.07,https://www.youtube.com/watch?v=Uo_AUbP0O9g,enjoy,0.0557944476604461,1280.0,
meet,meet,0.0,38,52,0,121,meet in American Sign Language,107,270.0,29.917,4.045,www.youtube.com/watch?v=AsdBSknwrjg,meet,0.0110779702663421,480.0,
brown,brown,0.345,436,42,10,70,brown-color,74,360.0,29.0,2.414,https://www.youtube.com/watch?v=b_ugQdfY424,brown,0.00935450196266174,640.0,1
Spider  ,spider,0.0,13,-1,0,86,ASL Spider  ,760,360.0,25.0,3.44,https://www.youtube.com/watch?v=IDVjv1e1P44,spider,0.0611835718154907,640.0,
cafeteria,cafeteria,0.0,2,33,0,134,Cafeteria,278,360.0,29.583,4.53,https://www.youtube.com/watch?v=Ui6Och8SrRU,cafeteria,0.0,640.0,
coat,jacket,0.0,62,-1,0,80,COAT(2),139,360.0,30.0,2.667,https://www.youtube.com/watch?v=2m-0FbIn7wE,jacket,0.101725995540618,640.0,
Cereal,cereal,0.0,27,34,0,126,Baby Sign Language Cereal,308,360.0,30.0,4.2,www.youtube.com/watch?v=hx6vi97aPoM,cereal,0.0,640.0,
tiger ,tiger,4.344,144,-1,130,260,tiger - ASL sign for tiger,424,360.0,29.928,8.688,https://www.youtube.com/watch?v=XPIDw_cNSFA,tiger,0.0885184705257415,480.0,1
tiger ,tiger,8.688,144,-1,260,390,tiger - ASL sign for tiger,424,360.0,29.928,13.031,https://www.youtube.com/watch?v=XPIDw_cNSFA,tiger,0.0885184705257415,480.0,1
SOUTH,south,0.0,0,-1,0,89,SOUTH(2),750,360.0,25.0,3.56,https://www.youtube.com/watch?v=lyxKZxUOFwE,south,0.0911523103713989,480.0,
dining room,dining room,0.0,2,58,0,102,Dining Room,933,360.0,29.617,3.444,https://www.youtube.com/watch?v=zk2nKD4U4JU,dining room,0.0,640.0,1
dining room,dining room,4.592,2,58,136,240,Dining Room,933,360.0,29.617,8.103,https://www.youtube.com/watch?v=zk2nKD4U4JU,dining room,0.0,640.0,1
happy,happy,0.0,2,81,0,122,Happy(1),5,360.0,29.613,4.12,https://www.youtube.com/watch?v=bCVQXygujmo,happy,0.0,640.0,
DON'T LIKE,not like,0.0,0,-1,0,81,DONT LIKE(1),165,360.0,25.0,3.24,https://www.youtube.com/watch?v=yYt4hmEAxbM,not like,0.0543758869171142,480.0,
BANANA,banana,0.0,0,-1,0,83,BANANA(3),225,240.0,30.0,2.767,https://www.youtube.com/watch?v=RNcmcfEJAK0,banana,0.066354900598526,320.0,
HIT-[sudden-impact]-[Pow!],hit,0.0,0,0,0,49,HIT-sudden-impact-Pow,921,720.0,29.97,1.635,https://www.youtube.com/watch?v=TdhGSBisBXg,hit,0.0532309710979461,1280.0,
WORK,work,0.0,0,-1,0,79,WORK(2),90,240.0,30.0,2.633,https://www.youtube.com/watch?v=7cElz9Qy2bk,work,0.0228901803493499,320.0,
Actor,actor,17.28,12,6,432,555,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,490,360.0,25.0,22.2,https://www.youtube.com/watch?v=K8c-np9zNT8,actor,0.209576338529586,480.0,1
Actor,actor,22.2,12,6,555,712,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,490,360.0,25.0,28.48,https://www.youtube.com/watch?v=K8c-np9zNT8,actor,0.209576338529586,480.0,1
Address,live,29.84,12,6,746,816,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,98,360.0,25.0,32.64,https://www.youtube.com/watch?v=K8c-np9zNT8,live,0.194423347711563,480.0,1
Address,live,33.84,12,6,846,928,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,98,360.0,25.0,37.12,https://www.youtube.com/watch?v=K8c-np9zNT8,live,0.194423347711563,480.0,1
America,america,38.28,12,6,957,1057,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,357,360.0,25.0,42.28,https://www.youtube.com/watch?v=K8c-np9zNT8,america,0.197262525558471,480.0,1
America,america,43.12,12,6,1078,1207,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,357,360.0,25.0,48.28,https://www.youtube.com/watch?v=K8c-np9zNT8,america,0.197262525558471,480.0,1
Beach,beach,94.64,12,6,2366,2470,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,532,360.0,25.0,98.8,https://www.youtube.com/watch?v=K8c-np9zNT8,beach,0.228766351938247,480.0,1
Beach,beach,100.0,12,6,2500,2605,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,532,360.0,25.0,104.2,https://www.youtube.com/watch?v=K8c-np9zNT8,beach,0.228766351938247,480.0,1
Birthday,birthday,105.56,12,6,2639,2716,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,293,360.0,25.0,108.64,https://www.youtube.com/watch?v=K8c-np9zNT8,birthday,0.234430700540542,480.0,1
Birthday,birthday,108.64,12,6,2716,2824,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,293,360.0,25.0,112.96,https://www.youtube.com/watch?v=K8c-np9zNT8,birthday,0.234430700540542,480.0,1
Black,black,113.84,12,6,2846,2937,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,41,360.0,25.0,117.48,https://www.youtube.com/watch?v=K8c-np9zNT8,black,0.218431264162063,480.0,1
Black,black,117.48,12,6,2937,3053,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,41,360.0,25.0,122.12,https://www.youtube.com/watch?v=K8c-np9zNT8,black,0.218431264162063,480.0,1
Blue,blue,122.4,12,6,3060,3172,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,64,360.0,25.0,126.88,https://www.youtube.com/watch?v=K8c-np9zNT8,blue,0.220043778419494,480.0,1
Blue,blue,126.88,12,6,3172,3272,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,64,360.0,25.0,130.88,https://www.youtube.com/watch?v=K8c-np9zNT8,blue,0.220043778419494,480.0,1
Brown,brown,150.96,12,6,3774,3859,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,74,360.0,25.0,154.36,https://www.youtube.com/watch?v=K8c-np9zNT8,brown,0.23222216963768,480.0,1
Brown,brown,154.36,12,6,3859,3967,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,74,360.0,25.0,158.68,https://www.youtube.com/watch?v=K8c-np9zNT8,brown,0.23222216963768,480.0,1
to Celebrate,celebrate,174.64,12,6,4366,4478,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,895,360.0,25.0,179.12,https://www.youtube.com/watch?v=K8c-np9zNT8,celebrate,0.212702840566635,480.0,1
to Celebrate,celebrate,180.2,12,6,4505,4656,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,895,360.0,25.0,186.24,https://www.youtube.com/watch?v=K8c-np9zNT8,celebrate,0.212702840566635,480.0,1
Christmas,christmas,187.12,12,6,4678,4806,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,544,360.0,25.0,192.24,https://www.youtube.com/watch?v=K8c-np9zNT8,christmas,0.230354905128479,480.0,1
Christmas,christmas,192.24,12,6,4806,4944,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,544,360.0,25.0,197.76,https://www.youtube.com/watch?v=K8c-np9zNT8,christmas,0.230354905128479,480.0,1
"City, town",city,199.2,12,6,4980,5072,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,367,360.0,25.0,202.88,https://www.youtube.com/watch?v=K8c-np9zNT8,city,0.231334865093231,480.0,1
"City, town",city,202.88,12,6,5072,5183,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,367,360.0,25.0,207.32,https://www.youtube.com/watch?v=K8c-np9zNT8,city,0.231334865093231,480.0,1
Color,color,233.4,12,6,5835,6035,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,146,360.0,25.0,241.4,https://www.youtube.com/watch?v=K8c-np9zNT8,color,0.221219480037689,480.0,
to be Cool,cool,250.84,12,6,6271,6351,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,240,360.0,25.0,254.04,https://www.youtube.com/watch?v=K8c-np9zNT8,cool,0.220295935869216,480.0,1
to be Cool,cool,255.64,12,6,6391,6466,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,240,360.0,25.0,258.64,https://www.youtube.com/watch?v=K8c-np9zNT8,cool,0.220295935869216,480.0,1
Dark,dark,267.6,12,6,6690,6775,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,488,360.0,25.0,271.0,https://www.youtube.com/watch?v=K8c-np9zNT8,dark,0.20488092303276,480.0,1
Dark,dark,271.0,12,6,6775,6881,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,488,360.0,25.0,275.24,https://www.youtube.com/watch?v=K8c-np9zNT8,dark,0.20488092303276,480.0,1
Easter,easter,302.32,12,6,7558,7678,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,794,360.0,25.0,307.12,https://www.youtube.com/watch?v=K8c-np9zNT8,easter,0.210594683885574,480.0,1
Easter,easter,307.12,12,6,7678,7796,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,794,360.0,25.0,311.84,https://www.youtube.com/watch?v=K8c-np9zNT8,easter,0.210594683885574,480.0,1
Email,email,323.48,12,6,8087,8141,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,458,360.0,25.0,325.64,https://www.youtube.com/watch?v=K8c-np9zNT8,email,0.232303887605667,480.0,1
Email,email,325.64,12,6,8141,8226,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,458,360.0,25.0,329.04,https://www.youtube.com/watch?v=K8c-np9zNT8,email,0.232303887605667,480.0,1
Email,email,333.72,12,6,8343,8398,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,458,360.0,25.0,335.92,https://www.youtube.com/watch?v=K8c-np9zNT8,email,0.232303887605667,480.0,1
Email,email,335.92,12,6,8398,8461,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,458,360.0,25.0,338.44,https://www.youtube.com/watch?v=K8c-np9zNT8,email,0.232303887605667,480.0,1
Fall,autumn,342.64,12,6,8566,8755,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,433,360.0,25.0,350.2,https://www.youtube.com/watch?v=K8c-np9zNT8,autumn,0.2280974984169,480.0,
to be Far,far,351.0,12,6,8775,8855,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,395,360.0,25.0,354.2,https://www.youtube.com/watch?v=K8c-np9zNT8,far,0.226615279912948,480.0,1
to be Far,far,355.4,12,6,8885,8962,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,395,360.0,25.0,358.48,https://www.youtube.com/watch?v=K8c-np9zNT8,far,0.226615279912948,480.0,1
to be From,from,368.04,12,6,9201,9401,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,298,360.0,25.0,376.04,https://www.youtube.com/watch?v=K8c-np9zNT8,from,0.223288506269454,480.0,
Gray,gray,376.76,12,6,9419,9531,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,344,360.0,25.0,381.24,https://www.youtube.com/watch?v=K8c-np9zNT8,gray,0.225940883159637,480.0,1
Gray,gray,381.24,12,6,9531,9649,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,344,360.0,25.0,385.96,https://www.youtube.com/watch?v=K8c-np9zNT8,gray,0.225940883159637,480.0,1
Green,green,386.04,12,6,9651,9749,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,65,360.0,25.0,389.96,https://www.youtube.com/watch?v=K8c-np9zNT8,green,0.225515067577362,480.0,1
Green,green,389.96,12,6,9749,9843,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,65,360.0,25.0,393.72,https://www.youtube.com/watch?v=K8c-np9zNT8,green,0.225515067577362,480.0,1
to Grow up,spring up,394.76,12,6,9869,10062,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,637,360.0,25.0,402.48,https://www.youtube.com/watch?v=K8c-np9zNT8,spring up,0.225442320108413,480.0,
Halloween,halloween,402.56,12,6,10064,10154,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,667,360.0,25.0,406.16,https://www.youtube.com/watch?v=K8c-np9zNT8,halloween,0.212835520505905,480.0,1
Halloween,halloween,406.16,12,6,10154,10233,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,667,360.0,25.0,409.32,https://www.youtube.com/watch?v=K8c-np9zNT8,halloween,0.212835520505905,480.0,1
Halloween,halloween,409.32,12,6,10233,10334,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,667,360.0,25.0,413.36,https://www.youtube.com/watch?v=K8c-np9zNT8,halloween,0.212835520505905,480.0,1
Halloween,halloween,413.36,12,6,10334,10432,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,667,360.0,25.0,417.28,https://www.youtube.com/watch?v=K8c-np9zNT8,halloween,0.212835520505905,480.0,1
Hanukkah,hanukkah,417.52,12,6,10438,10542,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,628,360.0,25.0,421.68,https://www.youtube.com/watch?v=K8c-np9zNT8,hanukkah,0.209010750055313,480.0,1
Hanukkah,hanukkah,421.68,12,6,10542,10646,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,628,360.0,25.0,425.84,https://www.youtube.com/watch?v=K8c-np9zNT8,hanukkah,0.209010750055313,480.0,1
Here,here,425.92,12,6,10648,10717,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,77,360.0,25.0,428.68,https://www.youtube.com/watch?v=K8c-np9zNT8,here,0.212186783552169,480.0,1
Here,here,428.68,12,6,10717,10788,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,77,360.0,25.0,431.52,https://www.youtube.com/watch?v=K8c-np9zNT8,here,0.212186783552169,480.0,1
Here,here,432.36,12,6,10809,10879,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,77,360.0,25.0,435.16,https://www.youtube.com/watch?v=K8c-np9zNT8,here,0.212186783552169,480.0,1
Here,here,435.16,12,6,10879,10950,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,77,360.0,25.0,438.0,https://www.youtube.com/watch?v=K8c-np9zNT8,here,0.212186783552169,480.0,1
"His, hers, its",his,439.44,12,6,10986,11088,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,771,360.0,25.0,443.52,https://www.youtube.com/watch?v=K8c-np9zNT8,his,0.22998633980751,480.0,1
"His, hers, its",his,444.44,12,6,11111,11215,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,771,360.0,25.0,448.6,https://www.youtube.com/watch?v=K8c-np9zNT8,his,0.22998633980751,480.0,1
Hot,hot,450.88,12,6,11272,11343,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,135,360.0,25.0,453.72,https://www.youtube.com/watch?v=K8c-np9zNT8,hot,0.196919411420822,480.0,1
Hot,hot,454.6,12,6,11365,11437,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,135,360.0,25.0,457.48,https://www.youtube.com/watch?v=K8c-np9zNT8,hot,0.196919411420822,480.0,1
How many,how_many,457.56,12,6,11439,11636,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,176,360.0,25.0,465.44,https://www.youtube.com/watch?v=K8c-np9zNT8,how_many,0.199622094631195,480.0,
Inside,inside,476.2,12,6,11905,12098,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,659,360.0,25.0,483.92,https://www.youtube.com/watch?v=K8c-np9zNT8,in,0.209870249032974,480.0,
Internet,internet,484.0,12,6,12100,12201,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,531,360.0,25.0,488.04,https://www.youtube.com/watch?v=K8c-np9zNT8,internet,0.207215905189514,480.0,1
Internet,internet,488.04,12,6,12201,12303,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,531,360.0,25.0,492.12,https://www.youtube.com/watch?v=K8c-np9zNT8,internet,0.207215905189514,480.0,1
Light,light,541.8,12,6,13545,13646,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,123,360.0,25.0,545.84,https://www.youtube.com/watch?v=K8c-np9zNT8,light,0.205417037010192,480.0,1
Light,light,545.84,12,6,13646,13757,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,123,360.0,25.0,550.28,https://www.youtube.com/watch?v=K8c-np9zNT8,light,0.205417037010192,480.0,1
Listen,listen,551.16,12,6,13779,13839,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,828,360.0,25.0,553.56,https://www.youtube.com/watch?v=K8c-np9zNT8,listen,0.204317033290863,480.0,1
Listen,listen,554.76,12,6,13869,13939,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,828,360.0,25.0,557.56,https://www.youtube.com/watch?v=K8c-np9zNT8,listen,0.204317033290863,480.0,1
March,march,568.72,12,6,14218,14328,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,947,360.0,25.0,573.12,https://www.youtube.com/watch?v=K8c-np9zNT8,march,0.204883992671966,480.0,1
March,march,574.44,12,6,14361,14445,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,947,360.0,25.0,577.8,https://www.youtube.com/watch?v=K8c-np9zNT8,march,0.204883992671966,480.0,1
Month,month,616.4,12,6,15410,15487,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,267,360.0,25.0,619.48,https://www.youtube.com/watch?v=K8c-np9zNT8,month,0.201421469449996,480.0,1
Month,month,620.28,12,6,15507,15595,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,267,360.0,25.0,623.8,https://www.youtube.com/watch?v=K8c-np9zNT8,month,0.201421469449996,480.0,1
Music,music,624.16,12,6,15604,15754,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,290,360.0,25.0,630.16,https://www.youtube.com/watch?v=K8c-np9zNT8,music,0.194266706705093,480.0,1
Music,music,630.16,12,6,15754,15863,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,290,360.0,25.0,634.52,https://www.youtube.com/watch?v=K8c-np9zNT8,music,0.194266706705093,480.0,1
Musician,musician,636.24,12,6,15906,16023,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,709,360.0,25.0,640.92,https://www.youtube.com/watch?v=K8c-np9zNT8,musician,0.197918176651,480.0,1
Musician,musician,640.92,12,6,16023,16175,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,709,360.0,25.0,647.0,https://www.youtube.com/watch?v=K8c-np9zNT8,musician,0.197918176651,480.0,1
"My, mine",my,647.08,12,6,16177,16280,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,140,360.0,25.0,651.2,https://www.youtube.com/watch?v=K8c-np9zNT8,my,0.209505349397659,480.0,1
"My, mine",my,651.2,12,6,16280,16380,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,140,360.0,25.0,655.2,https://www.youtube.com/watch?v=K8c-np9zNT8,my,0.209505349397659,480.0,1
New,new,666.6,12,6,16665,16738,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,271,360.0,25.0,669.52,https://www.youtube.com/watch?v=K8c-np9zNT8,new,0.217410266399383,480.0,1
New,new,669.52,12,6,16738,16833,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,271,360.0,25.0,673.32,https://www.youtube.com/watch?v=K8c-np9zNT8,new,0.217410266399383,480.0,1
Number,number,682.56,12,6,17064,17156,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,262,360.0,25.0,686.24,https://www.youtube.com/watch?v=K8c-np9zNT8,number,0.211587280035018,480.0,1
Number,number,686.24,12,6,17156,17263,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,262,360.0,25.0,690.52,https://www.youtube.com/watch?v=K8c-np9zNT8,number,0.211587280035018,480.0,1
Ocean,ocean,692.08,12,6,17302,17401,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,635,360.0,25.0,696.04,https://www.youtube.com/watch?v=K8c-np9zNT8,ocean,0.213638663291931,480.0,1
Ocean,ocean,696.96,12,6,17424,17514,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,635,360.0,25.0,700.56,https://www.youtube.com/watch?v=K8c-np9zNT8,ocean,0.213638663291931,480.0,1
Old,old,711.24,12,6,17781,17978,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,212,360.0,25.0,719.12,https://www.youtube.com/watch?v=K8c-np9zNT8,old,0.210359126329422,480.0,
Orange,orange,719.2,12,6,17980,18088,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,7,360.0,25.0,723.52,https://www.youtube.com/watch?v=K8c-np9zNT8,orange,0.210840731859207,480.0,1
Orange,orange,723.52,12,6,18088,18195,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,7,360.0,25.0,727.8,https://www.youtube.com/watch?v=K8c-np9zNT8,orange,0.210840731859207,480.0,1
Ours,our,728.36,12,6,18209,18402,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,559,360.0,25.0,736.08,https://www.youtube.com/watch?v=K8c-np9zNT8,our,0.209439009428024,480.0,
Outside,outside,736.16,12,6,18404,18518,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,159,360.0,25.0,740.72,https://www.youtube.com/watch?v=K8c-np9zNT8,outside,0.22066107392311,480.0,1
Outside,outside,740.72,12,6,18518,18612,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,159,360.0,25.0,744.48,https://www.youtube.com/watch?v=K8c-np9zNT8,outside,0.22066107392311,480.0,1
Pink,pink,772.84,12,6,19321,19517,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,96,360.0,25.0,780.68,https://www.youtube.com/watch?v=K8c-np9zNT8,pink,0.212778866291046,480.0,
Purple,purple,780.76,12,6,19519,19631,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,110,360.0,25.0,785.24,https://www.youtube.com/watch?v=K8c-np9zNT8,purple,0.208280324935913,480.0,1
Purple,purple,785.24,12,6,19631,19747,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,110,360.0,25.0,789.88,https://www.youtube.com/watch?v=K8c-np9zNT8,purple,0.208280324935913,480.0,1
Rain,rain,790.72,12,6,19768,19888,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,480,360.0,25.0,795.52,https://www.youtube.com/watch?v=K8c-np9zNT8,rain,0.215307086706161,480.0,1
Rain,rain,795.52,12,6,19888,20017,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,480,360.0,25.0,800.68,https://www.youtube.com/watch?v=K8c-np9zNT8,rain,0.215307086706161,480.0,1
Red,red,813.8,12,6,20345,20416,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,61,360.0,25.0,816.64,https://www.youtube.com/watch?v=K8c-np9zNT8,red,0.205392479896545,480.0,1
Red,red,816.64,12,6,20416,20538,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,61,360.0,25.0,821.52,https://www.youtube.com/watch?v=K8c-np9zNT8,red,0.205392479896545,480.0,1
Road,street,821.72,12,6,20543,20736,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,640,360.0,25.0,829.44,https://www.youtube.com/watch?v=K8c-np9zNT8,street,0.204322397708892,480.0,
to Ski,ski,861.24,12,6,21531,21610,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,523,360.0,25.0,864.4,https://www.youtube.com/watch?v=K8c-np9zNT8,ski,0.21530282497406,480.0,1
to Ski,ski,865.08,12,6,21627,21724,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,523,360.0,25.0,868.96,https://www.youtube.com/watch?v=K8c-np9zNT8,ski,0.21530282497406,480.0,1
to Snow,snow,869.04,12,6,21726,21864,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,435,360.0,25.0,874.56,https://www.youtube.com/watch?v=K8c-np9zNT8,snow,0.210521548986434,480.0,1
to Snow,snow,874.56,12,6,21864,21966,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,435,360.0,25.0,878.64,https://www.youtube.com/watch?v=K8c-np9zNT8,snow,0.210521548986434,480.0,1
Spring,spring,879.56,12,6,21989,22152,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,23,360.0,25.0,886.08,https://www.youtube.com/watch?v=K8c-np9zNT8,spring,0.221905350685119,480.0,
Street (general),street,898.68,12,6,22467,22548,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,640,360.0,25.0,901.92,https://www.youtube.com/watch?v=K8c-np9zNT8,street,0.199824035167694,480.0,1
Street (general),street,901.92,12,6,22548,22622,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,640,360.0,25.0,904.88,https://www.youtube.com/watch?v=K8c-np9zNT8,street,0.199824035167694,480.0,1
Summer,summer,917.04,12,6,22926,23114,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,281,360.0,25.0,924.56,https://www.youtube.com/watch?v=K8c-np9zNT8,summer,0.206614226102828,480.0,
Telephone,phone,933.96,12,6,23349,23546,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,120,360.0,25.0,941.84,https://www.youtube.com/watch?v=K8c-np9zNT8,phone,0.194649666547775,480.0,
Television,television,941.92,12,6,23548,23714,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,332,360.0,25.0,948.56,https://www.youtube.com/watch?v=K8c-np9zNT8,television,0.206046372652053,480.0,
Thanksgiving,thanksgiving,948.64,12,6,23716,23780,Mastering ASL Unit 3 Vocabulary signed by Dr Wooten,237,360.0,25.0,951.2,https://www.youtube.com/watch?v=K8c-np9zNT8,thanksgiving,0.210196584463119,480.0,1
